354,'n03838899',"'oboe, hautboy, hautbois'",'a slender double-reed instrument; a woodwind with a conical bore and a double-reed mouthpiece',0,[],2,1300
355,'n04141076',"'sax, saxophone'",'a single-reed woodwind with a conical bore',0,[],0,1300
356,'n03372029',"'flute, transverse flute'",'''a high-pitched woodwind instrument; a slender tube closed at one end with finger holes on one end and an opening near the closed...'' <Preview truncated at 128 characters>',0,[],1,1300
357,'n11939491','daisy','any of numerous composite plants having flower heads with well-developed ray flowers usually arranged in a single whorl',0,[],1,1300
358,'n12057211',"'yellow lady''s slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum'","'maroon to purple-brown orchid with yellow lip; Europe, North America and Japan'",0,[],1,1300
359,'n09246464',"'cliff, drop, drop-off'","'a steep high face of rock; ""he stood on a high cliff overlooking the town""; ""a steep drop""'",0,[],1,1300
360,'n09468604',"'valley, vale'",'a long depression in the surface of the land that usually contains a river',0,[],3,1300
361,'n09193705','alp','any high mountain',0,[],0,1300
362,'n09472597','volcano','a mountain formed by volcanic material',0,[],0,1300
363,'n09399592',"'promontory, headland, head, foreland'",'a natural elevation (especially a rocky one that juts out into the sea)',0,[],1,1300
364,'n09421951',"'sandbar, sand bar'",'a bar of sand',0,[],0,1300
365,'n09256479','coral reef','a reef consisting of coral consolidated into limestone',0,[],1,1300
366,'n09332890',"'lakeside, lakeshore'",'the shore of a lake',0,[],0,1300
367,'n09428293',"'seashore, coast, seacoast, sea-coast'",'the shore of a sea or ocean',0,[],1,1300
368,'n09288635','geyser','a spring that discharges hot water and steam',0,[],0,1300
369,'n03498962','hatchet','a small ax with a short handle used with one hand (usually to chop wood)',0,[],1,891
370,'n03041632',"'cleaver, meat cleaver, chopper'",'a butcher''s knife having a large square blade',0,[],0,1067
371,'n03658185',"'letter opener, paper knife, paperknife'",'dull knife used to cut open the envelopes in which letters are mailed or to slit uncut pages of books',0,[],0,986
372,'n03954731',"'plane, carpenter''s plane, woodworking plane'","'''a carpenter''s hand tool with an adjustable blade for smoothing or shaping wood; ""the cabinetmaker used a plane for the finish wo...'' <Preview truncated at 128 characters>'",0,[],2,1300
373,'n03995372','power drill','a power tool for drilling holes into hard materials',0,[],1,908
374,'n03649909',"'lawn mower, mower'",'garden tool for mowing grass on lawns',0,[],2,1300
375,'n03481172','hammer','a hand tool with a heavy rigid head and a handle; used to deliver an impulsive force by striking',0,[],2,1300
376,'n03109150',"'corkscrew, bottle screw'",'a bottle opener that pulls corks',0,[],0,1300
377,'n02951585',"'can opener, tin opener'",'a device for cutting cans open',0,[],1,1300
378,'n03970156',"'plunger, plumber''s helper'",'hand tool consisting of a stick with a rubber suction cup at one end; used to clean clogged drains',0,[],0,1254
379,'n04154565','screwdriver','a hand tool for driving screws; has a tip that fits into the head of a screw',0,[],1,1300
380,'n04208210','shovel','a hand tool for lifting loose material; consists of a curved container or scoop and a handle',0,[],3,1300
381,'n03967562',"'plow, plough'",'a farm tool having one or more heavy blades to break the soil and cut a furrow prior to sowing',0,[],2,1300
382,'n03000684',"'chain saw, chainsaw'",'portable power saw; teeth linked to form an endless chain',0,[],0,1194
383,'n01514668','cock','adult male bird',0,[],1,1300
384,'n01514859','hen','adult female bird',0,[],0,1300
385,'n01518878',"'ostrich, Struthio camelus'",'fast-running African flightless bird with two-toed feet; largest living bird',0,[],0,1300
386,'n01530575',"'brambling, Fringilla montifringilla'",'Eurasian finch',0,[],0,1300
387,'n01531178',"'goldfinch, Carduelis carduelis'",'small European finch having a crimson face and yellow-and-black wings',0,[],0,1300
388,'n01532829',"'house finch, linnet, Carpodacus mexicanus'",'small finch originally of the western United States and Mexico',0,[],0,1300
389,'n01534433',"'junco, snowbird'",'small North American finch seen chiefly in winter',0,[],1,1300
390,'n01537544',"'indigo bunting, indigo finch, indigo bird, Passerina cyanea'",'small deep blue North American bunting',0,[],0,1300
391,'n01558993',"'robin, American robin, Turdus migratorius'",'large American thrush having a rust-red breast and abdomen',0,[],0,1300
392,'n01560419','bulbul','nightingale spoken of in Persian poetry',0,[],0,1300
393,'n01580077','jay','crested largely blue bird',0,[],2,1300
394,'n01582220','magpie','long-tailed black-and-white crow that utters a raucous chattering call',0,[],1,1300
395,'n01592084','chickadee','any of various small grey-and-black songbirds of North America',0,[],1,1300
396,'n01601694',"'water ouzel, dipper'",'small stocky diving bird without webbed feet; frequents fast-flowing streams and feeds along the bottom',0,[],1,1300
397,'n01608432','kite','''any of several small graceful hawks of the family Accipitridae having long pointed wings and feeding on insects and small animal...'' <Preview truncated at 128 characters>',0,[],1,1300
398,'n01614925',"'bald eagle, American eagle, Haliaeetus leucocephalus'",'a large eagle of North America that has a white head and dark wings and body',0,[],0,1300
399,'n01616318','vulture','any of various large diurnal birds of prey having naked heads and weak claws and feeding chiefly on carrion',0,[],3,1300
400,'n01622779',"'great grey owl, great gray owl, Strix nebulosa'",'large dish-faced owl of northern North America and western Eurasia',0,[],0,1300
401,'n01795545','black grouse','grouse of which the male is bluish-black',0,[],1,1300
402,'n01796340','ptarmigan','large Arctic and subarctic grouse with feathered feet and usually white winter plumage',0,[],2,1300
403,'n01797886',"'ruffed grouse, partridge, Bonasa umbellus'",'valued as a game bird in eastern United States and Canada',0,[],0,1300
404,'n01798484',"'prairie chicken, prairie grouse, prairie fowl'",'brown mottled North American grouse of western prairies',0,[],1,1300
405,'n01806143','peacock','male peafowl; having a crested head and very large fanlike tail marked with iridescent eyes or spots',0,[],0,1300
406,'n01806567','quail','small gallinaceous game birds',0,[],2,1300
407,'n01807496','partridge','small Old World gallinaceous game birds',0,[],1,1300
408,'n01817953',"'African grey, African gray, Psittacus erithacus'",'commonly domesticated grey parrot with red-and-black tail and white face; native to equatorial Africa',0,[],0,1300
409,'n01818515','macaw','long-tailed brilliantly colored parrot of Central America and South America; among the largest and showiest of parrots',0,[],0,1300
410,'n01819313',"'sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita'",'white cockatoo with a yellow erectile crest',0,[],0,1300
411,'n01820546','lorikeet','any of various small lories',0,[],1,1300
412,'n01824575','coucal','Old World ground-living cuckoo having a long dagger-like hind claw',0,[],1,1300
413,'n01828970','bee eater','colorful chiefly tropical Old World bird having a strong graceful flight; feeds on especially bees',0,[],0,1300
414,'n01829413','hornbill','bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance; related to kingfishers',0,[],0,1300
415,'n01833805','hummingbird','tiny American bird having brilliant iridescent plumage and long slender bills; wings are specialized for vibrating flight',0,[],1,1300
416,'n01843065','jacamar','tropical American insectivorous bird having a long sharp bill and iridescent green or bronze plumage',0,[],0,1300
417,'n01843383','toucan','brilliantly colored arboreal fruit-eating bird of tropical America having a very large thin-walled beak',0,[],1,1300
418,'n01847000','drake','adult male of a wild or domestic duck',0,[],0,1300
419,'n01855032',"'red-breasted merganser, Mergus serrator'",'widely distributed merganser of America and Europe',0,[],0,1141
420,'n01855672','goose','web-footed long-necked typically gregarious migratory aquatic birds usually larger and less aquatic than ducks',0,[],2,1300
421,'n01860187',"'black swan, Cygnus atratus'",'large Australian swan having black plumage and a red bill',0,[],0,1300
422,'n02002556',"'white stork, Ciconia ciconia'",'the common stork of Europe; white with black wing feathers and a red bill',0,[],0,1300
423,'n02002724',"'black stork, Ciconia nigra'",'Old World stork that is glossy black above and white below',0,[],0,1300
424,'n02006656','spoonbill','wading birds having a long flat bill with a tip like a spoon',0,[],1,1300
425,'n02007558','flamingo','large pink to scarlet web-footed wading bird with down-bent bill; inhabits brackish lakes',0,[],0,1300
426,'n02009912',"'American egret, great white heron, Egretta albus'",'a common egret of the genus Egretta found in America; it is a variety of the Old World white egret Casmerodius albus',0,[],0,1300
427,'n02009229',"'little blue heron, Egretta caerulea'",'small bluish-grey heron of the western hemisphere',0,[],0,1300
428,'n02011460','bittern','relatively small compact tawny-brown heron with nocturnal habits and a booming cry; found in marshes',0,[],1,1300
429,'n02012849','crane','large long-necked wading bird of marshes and plains in many parts of the world',0,[],1,1300
430,'n02013706',"'limpkin, Aramus pictus'","'wading bird of Florida, Cuba and Jamaica having a drooping bill and a distinctive wailing call'",0,[],0,1300
431,'n02018207',"'American coot, marsh hen, mud hen, water hen, Fulica americana'",'a coot found in North America',0,[],0,1300
432,'n02018795','bustard','''large heavy-bodied chiefly terrestrial game bird capable of powerful swift flight; classified with wading birds but frequents gr...'' <Preview truncated at 128 characters>',0,[],1,1300
433,'n02025239',"'ruddy turnstone, Arenaria interpres'",'common Arctic turnstone that winters in South America and Australia',0,[],0,1300
434,'n02027492',"'red-backed sandpiper, dunlin, Erolia alpina'",'small common sandpiper that breeds in northern or Arctic regions and winters in southern United States or Mediterranean regions',0,[],0,1300
435,'n02028035',"'redshank, Tringa totanus'",'a common Old World wading bird with long red legs',0,[],0,1300
436,'n02033041','dowitcher','shorebird of the sandpiper family that resembles a snipe',0,[],1,1300
437,'n02037110',"'oystercatcher, oyster catcher'",'black-and-white shorebird with stout legs and bill; feed on oysters etc.',0,[],0,1300
438,'n02017213',"'European gallinule, Porphyrio porphyrio'",'purple gallinule of southern Europe',0,[],0,1300
439,'n02051845','pelican','large long-winged warm-water seabird having a large bill with a distensible pouch for fish',0,[],1,1300
440,'n02056570',"'king penguin, Aptenodytes patagonica'",'large penguin on islands bordering the Antarctic Circle',0,[],0,1300
441,'n02058221',"'albatross, mollymawk'",'large web-footed birds of the southern hemisphere having long narrow wings; noted for powerful gliding flight',0,[],1,1300
442,'n01484850',"'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias'",'large aggressive shark widespread in warm seas; known to attack humans',0,[],0,1300
443,'n01491361',"'tiger shark, Galeocerdo cuvieri'",'large dangerous warm-water shark with striped or spotted body',0,[],0,1300
444,'n01494475',"'hammerhead, hammerhead shark'",'''medium-sized live-bearing shark with eyes at either end of a flattened hammer-shaped head; worldwide in warm waters; can be dang...'' <Preview truncated at 128 characters>',0,[],1,1300
445,'n01496331',"'electric ray, crampfish, numbfish, torpedo'",'''any sluggish bottom-dwelling ray of the order Torpediniformes having a rounded body and electric organs on each side of the head...'' <Preview truncated at 128 characters>',0,[],0,1300
446,'n01498041','stingray','large venomous ray with large barbed spines near the base of a thin whiplike tail capable of inflicting severe wounds',0,[],1,1300
447,'n02514041',"'barracouta, snoek'","'a large marine food fish common on the coasts of Australia, New Zealand, and southern Africa'",0,[],0,1300
448,'n02536864',"'coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch'",'small salmon of northern Pacific coasts and the Great Lakes',0,[],0,1300
449,'n01440764',"'tench, Tinca tinca'",'freshwater dace-like game fish of Europe and western Asia noted for ability to survive outside water',0,[],0,1300
450,'n01443537',"'goldfish, Carassius auratus'",'small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes',0,[],1,1300
451,'n02526121','eel','''voracious snakelike marine or freshwater fishes with smooth slimy usually scaleless skin and having a continuous vertical fin bu...'' <Preview truncated at 128 characters>',0,[],1,1165
452,'n02606052',"'rock beauty, Holocanthus tricolor'",'gold and black butterflyfish found from West Indies to Brazil',0,[],0,969
453,'n02607072','anemone fish','live associated with sea anemones',0,[],1,1300
454,'n02643566','lionfish','brightly striped fish of the tropical Pacific having elongated spiny fins',0,[],0,1300
455,'n02655020',"'puffer, pufferfish, blowfish, globefish'",'''any of numerous marine fishes whose elongated spiny body can inflate itself with water or air to form a globe; several species c...'' <Preview truncated at 128 characters>',0,[],0,1300
456,'n02640242','sturgeon','large primitive fishes valued for their flesh and roe; widely distributed in the North Temperate Zone',0,[],1,1300
457,'n02641379',"'gar, garfish, garpike, billfish, Lepisosteus osseus'",'primitive predaceous North American fish covered with hard scales and having long jaws with needlelike teeth',0,[],0,1300
458,'n01664065',"'loggerhead, loggerhead turtle, Caretta caretta'",'very large carnivorous sea turtle; wide-ranging in warm open seas',0,[],0,1300
459,'n01665541',"'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea'",'wide-ranging marine turtle with flexible leathery carapace; largest living turtle',0,[],0,1300
460,'n01667114','mud turtle','bottom-dwelling freshwater turtle inhabiting muddy rivers of North America and Central America',0,[],1,1300
461,'n01667778','terrapin','any of various edible North American web-footed turtles living in fresh or brackish water',0,[],1,1300
462,'n01669191',"'box turtle, box tortoise'",'chiefly terrestrial turtle of North America; shell can be closed tightly',0,[],1,1300
463,'n01675722','banded gecko','''any of several geckos with dark bands across the body and differing from typical geckos in having movable eyelids; of United Sta...'' <Preview truncated at 128 characters>',0,[],0,1300
464,'n01677366',"'common iguana, iguana, Iguana iguana'",'''large herbivorous tropical American arboreal lizards with a spiny crest along the back; used as human food in Central America an...'' <Preview truncated at 128 characters>',0,[],0,1300
465,'n01682714',"'American chameleon, anole, Anolis carolinensis'",'small arboreal tropical American insectivorous lizards with the ability to change skin color',0,[],0,1300
466,'n01685808',"'whiptail, whiptail lizard'",'any of numerous very agile and alert New World lizards',0,[],1,1300
467,'n01687978','agama','small terrestrial lizard of warm regions of the Old World',0,[],0,1300
468,'n01688243',"'frilled lizard, Chlamydosaurus kingi'",'large arboreal insectivorous Australian lizard with a ruff of skin around the neck',0,[],0,1117
469,'n01689811','alligator lizard','slim short-limbed lizard having a distinctive fold on each side that permits expansion; of western North America',0,[],0,1300
470,'n01692333',"'Gila monster, Heloderma suspectum'",'large orange and black lizard of southwestern United States; not dangerous unless molested',0,[],0,1300
471,'n01693334',"'green lizard, Lacerta viridis'",'a common Eurasian lizard about a foot long',0,[],0,1300
472,'n01694178',"'African chameleon, Chamaeleo chamaeleon'",'a chameleon found in Africa',0,[],0,1300
473,'n01695060',"'Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis'",'the largest lizard in the world (10 feet); found on Indonesian islands',0,[],0,1300
474,'n01704323','triceratops','huge ceratopsian dinosaur having three horns and the neck heavily armored with a very solid frill',0,[],0,1266
475,'n01697457',"'African crocodile, Nile crocodile, Crocodylus niloticus'",'a dangerous crocodile widely distributed in Africa',0,[],0,1300
476,'n01698640',"'American alligator, Alligator mississipiensis'",'large alligator of the southeastern United States',0,[],0,1300
477,'n01728572',"'thunder snake, worm snake, Carphophis amoenus'",'small reddish wormlike snake of eastern United States',0,[],0,1300
478,'n01728920',"'ringneck snake, ring-necked snake, ring snake'",'any of numerous small nonvenomous North American snakes with a yellow or orange ring around the neck',0,[],0,1300
479,'n01729322',"'hognose snake, puff adder, sand viper'",'harmless North American snake with upturned nose; may spread its head and neck or play dead when disturbed',0,[],0,1300
480,'n01729977',"'green snake, grass snake'",'either of two North American chiefly insectivorous snakes that are green in color',0,[],1,1300
481,'n01734418',"'king snake, kingsnake'",'any of numerous nonvenomous North American constrictors; feed on other snakes and small mammals',0,[],1,1300
482,'n01735189',"'garter snake, grass snake'",'any of numerous nonvenomous longitudinally-striped viviparous North American and Central American snakes',0,[],1,1300
483,'n01737021','water snake','any of various mostly harmless snakes that live in or near water',0,[],2,1300
484,'n01739381','vine snake','slender arboreal snake found from southern Arizona to Bolivia',0,[],0,1300
485,'n01740131',"'night snake, Hypsiglena torquata'",'nocturnal prowler of western United States and Mexico',0,[],0,1300
486,'n01742172',"'boa constrictor, Constrictor constrictor'",'very large boa of tropical America and West Indies',0,[],0,1300
487,'n01744401',"'rock python, rock snake, Python sebae'",'very large python of tropical and southern Africa',0,[],0,1071
488,'n01748264',"'Indian cobra, Naja naja'",'a cobra of tropical Africa and Asia',0,[],0,1300
489,'n01749939','green mamba','green phase of the black mamba',0,[],0,1300
490,'n01751748','sea snake','''any of numerous venomous aquatic viviparous snakes having a fin-like tail; of warm littoral seas; feed on fish which they immobi...'' <Preview truncated at 128 characters>',0,[],0,1300
491,'n01753488',"'horned viper, cerastes, sand viper, horned asp, Cerastes cornutus'",'highly venomous viper of northern Africa and southwestern Asia having a horny spine above each eye',0,[],0,1300
492,'n01755581',"'diamondback, diamondback rattlesnake, Crotalus adamanteus'",'large deadly rattlesnake with diamond-shaped markings',0,[],0,1300
493,'n01756291',"'sidewinder, horned rattlesnake, Crotalus cerastes'",'small pale-colored desert rattlesnake of southwestern United States; body moves in an s-shaped curve',0,[],0,1300
494,'n01629819',"'European fire salamander, Salamandra salamandra'",'a kind of European salamander',0,[],0,1300
495,'n01630670',"'common newt, Triturus vulgaris'",'small semiaquatic salamander',0,[],0,1300
496,'n01631663','eft','a newt in its terrestrial stage of development',0,[],0,1300
497,'n01632458',"'spotted salamander, Ambystoma maculatum'",'glossy black North American salamander with yellow spots',0,[],0,1300
498,'n01632777',"'axolotl, mud puppy, Ambystoma mexicanum'",'larval salamander of mountain lakes of Mexico that usually lives without metamorphosing',0,[],0,1300
499,'n01641577',"'bullfrog, Rana catesbeiana'",'largest North American frog; highly aquatic with a deep-pitched voice',0,[],0,1300
500,'n01644373',"'tree frog, tree-frog'",'any of various Old World arboreal frogs distinguished from true frogs by adhesive suckers on the toes',0,[],0,1300
501,'n01644900',"'tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui'",'western North American frog with a taillike copulatory organ',0,[],0,1300
502,'n04579432','whistle','acoustic device that forces air or steam against an edge or into a cavity and so produces a loud shrill sound',0,[],1,1300
503,'n04592741','wing','one of the horizontal airfoils on either side of the fuselage of an airplane',0,[],0,1300
504,'n03876231','paintbrush','a brush used as an applicator (to apply paint)',0,[],0,1300
505,'n03483316',"'hand blower, blow dryer, blow drier, hair dryer, hair drier'",'a hand-held electric blower that can blow warm air onto the hair; used for styling hair',0,[],0,1300
506,'n03868863','oxygen mask','a breathing device that is placed over the mouth and nose; supplies oxygen from an attached storage tank',0,[],0,1300
507,'n04251144','snorkel','''breathing device consisting of a bent tube fitting into a swimmer''s mouth and extending above the surface; allows swimmer to bre...'' <Preview truncated at 128 characters>',0,[],0,1300
508,'n03691459',"'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system'",'electro-acoustic transducer that converts electrical signals into sounds loud enough to be heard at a distance',0,[],1,1300
509,'n03759954',"'microphone, mike'",'device for converting sound waves into electrical energy',0,[],2,1300
510,'n04152593',"'screen, CRT screen'",'the display that is electronically created on the surface of the large end of a cathode-ray tube',0,[],2,1267
511,'n03793489',"'mouse, computer mouse'",'''a hand-operated electronic device that controls the coordinates of a cursor on your computer screen as you move it around on a p...'' <Preview truncated at 128 characters>',0,[],0,1300
512,'n03271574',"'electric fan, blower'",'a fan run by an electric motor',0,[],0,1300
513,'n03843555','oil filter','a filter that removes impurities from the oil used to lubricate an internal-combustion engine',0,[],0,1120
514,'n04332243','strainer','a filter to retain larger pieces while smaller pieces and liquids pass through',0,[],2,1300
515,'n04265275','space heater','heater consisting of a self-contained (usually portable) unit to warm a room',0,[],2,1004
516,'n04330267','stove','any heating apparatus',0,[],0,1300
517,'n03467068','guillotine','instrument of execution that consists of a weighted blade between two vertical poles; used for beheading people',0,[],0,1283
518,'n02794156','barometer','an instrument that measures atmospheric pressure',0,[],1,1199
519,'n04118776',"'rule, ruler'",'''measuring stick consisting of a strip of wood or metal or plastic with a straight edge that is used for drawing straight lines a...'' <Preview truncated at 128 characters>',0,[],1,1300
520,'n03841143',"'odometer, hodometer, mileometer, milometer'",'a meter that shows mileage traversed',0,[],0,1300
521,'n04141975',"'scale, weighing machine'",'a measuring instrument for weighing; shows amount of mass',0,[],3,1300
522,'n02708093','analog clock','a clock that displays the time of day by the position of hands on a dial',0,[],0,1292
523,'n03196217','digital clock','a clock that displays the time of day digitally',0,[],0,1300
524,'n04548280','wall clock','a clock mounted on a wall',0,[],0,1299
525,'n03544143','hourglass','a sandglass that runs for sixty minutes',0,[],0,1300
526,'n04355338','sundial','timepiece that indicates the daylight hours by the shadow that the gnomon casts on a calibrated dial',0,[],0,1300
527,'n03891332','parking meter','''a coin-operated timer located next to a parking space; depositing money into it entitles you to park your car there for a specif...'' <Preview truncated at 128 characters>',0,[],0,1300
528,'n04328186',"'stopwatch, stop watch'",'a timepiece that can be started or stopped for exact timing (as of a race)',0,[],0,1084
529,'n03197337','digital watch','a watch with a digital display',0,[],0,889
530,'n04317175','stethoscope','a medical instrument for listening to the sounds generated inside the body',0,[],1,1300
531,'n04376876','syringe','a medical instrument used to inject or withdraw fluids',0,[],2,1300
532,'n03706229','magnetic compass','compass based on an indicator (as a magnetic needle) that points to the magnetic north',0,[],1,1155
533,'n02841315',"'binoculars, field glasses, opera glasses'",'an optical instrument designed for simultaneous use by both eyes',0,[],0,1300
534,'n04009552','projector','an optical instrument that projects an enlarged image onto a screen',0,[],2,1300
535,'n04356056',"'sunglasses, dark glasses, shades'","'''spectacles that are darkened or polarized to protect the eyes from the glare of the sun; ""he was wearing a pair of mirrored shad...'' <Preview truncated at 128 characters>'",0,[],0,1300
536,'n03692522',"'loupe, jeweler''s loupe'",'small magnifying glass (usually set in an eyepiece) used by jewelers and horologists',0,[],0,1300
537,'n04044716',"'radio telescope, radio reflector'",'astronomical telescope that picks up electromagnetic radiations in the radio-frequency range from extraterrestrial sources',0,[],1,1300
538,'n02879718','bow',"'a weapon for shooting arrows, composed of a curved piece of resilient wood with a taut cord to propel the arrow'",0,[],1,1300
539,'n02950826','cannon','heavy gun fired from a tank',0,[],0,1300
540,'n02749479',"'assault rifle, assault gun'",'any of the automatic rifles or semiautomatic rifles with large magazines designed for military use',0,[],0,1300
541,'n04090263','rifle',"'a shoulder firearm with a long barrel and a rifled bore; ""he lifted the rifle to his shoulder and fired""'",0,[],2,1300
542,'n04008634',"'projectile, missile'",'a weapon that is forcibly thrown or projected at a targets but is not self-propelled',0,[],2,1300
543,'n03085013',"'computer keyboard, keypad'",'a keyboard that is a data input device for computers; arrangement of keys is modelled after the typewriter keyboard',0,[],0,1300
544,'n04505470','typewriter keyboard','a keyboard for manually entering characters to be printed',0,[],1,1300
545,'n03126707','crane','lifts and moves heavy objects; lifting tackle is suspended from a pivoted boom that rotates around a vertical axis',0,[],1,1300
546,'n03666591',"'lighter, light, igniter, ignitor'","'a device for lighting or igniting fuel or charges or fires; ""do you have a light?""'",0,[],2,1300
547,'n02666196','abacus','a calculator that performs arithmetic functions by manually sliding counters on rods or in grooves',0,[],0,1300
548,'n02977058',"'cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM'",'an unattended machine (outside some banks) that dispenses money when a personal coded card is used',0,[],0,1300
549,'n04238763',"'slide rule, slipstick'",'analog computer consisting of a handheld instrument used for rapid calculations; have been replaced by pocket calculators',0,[],0,1162
550,'n03180011','desktop computer','a personal computer small enough to fit conveniently in an individual workspace',0,[],0,1300
551,'n03485407',"'hand-held computer, hand-held microcomputer'",'a portable battery-powered computer small enough to be carried in your pocket',0,[],0,1034
552,'n03832673',"'notebook, notebook computer'",'a small compact portable computer',0,[],1,1300
553,'n06359193',"'web site, website, internet site, site'","'''a computer connected to the internet that maintains a series of web pages on the World Wide Web; ""the Israeli web site was damag...'' <Preview truncated at 128 characters>'",0,[],1,1300
554,'n03496892',"'harvester, reaper'",'farm machine that gathers a food crop from the fields',0,[],1,1300
555,'n04428191',"'thresher, thrasher, threshing machine'",'a farm machine for separating seeds or grain from the husks and straw',0,[],0,1300
556,'n04004767','printer','(computer science) an output device that prints the results of data processing',0,[],3,1300
557,'n04243546',"'slot, one-armed bandit'","'a slot machine that is used for gambling; ""they spend hours and hours just playing the slots""'",0,[],1,1300
558,'n04525305','vending machine','a slot machine for selling goods',0,[],1,1300
559,'n04179913','sewing machine','a textile machine used as a home appliance for sewing',0,[],1,1300
560,'n03602883','joystick','''a manual control consisting of a vertical handle that can move freely in two directions; used as an input device to computers or...'' <Preview truncated at 128 characters>',0,[],0,1300
561,'n04372370',"'switch, electric switch, electrical switch'",'''control consisting of a mechanical or electrical or electronic device for making or breaking or changing the connections in a ci...'' <Preview truncated at 128 characters>',0,[],3,1300
562,'n03532672',"'hook, claw'",'a mechanical device that is curved or bent to suspend or hold or pull something',0,[],2,1300
563,'n02974003','car wheel','a wheel that has a tire and rim and hubcap; used to propel the car',0,[],1,1300
564,'n03874293',"'paddlewheel, paddle wheel'",'a large wheel fitted with paddles and driven by an engine in order to propel a boat',0,[],0,1300
565,'n03944341','pinwheel',"'''a wheel that has numerous pins that are set at right angles to its rim; ""he spun the pinwheel and it stopped with the pointer on...'' <Preview truncated at 128 characters>'",0,[],0,1117
566,'n03992509','potter''s wheel',"'''a horizontal rotating wheel holding the clay being shaped by a potter; ""the potter''s wheel was invented in Asia Minor around 650...'' <Preview truncated at 128 characters>'",0,[],0,1300
567,'n03425413',"'gas pump, gasoline pump, petrol pump, island dispenser'",'a pump in a service station that draws gasoline from underground storage tanks',0,[],0,1300
568,'n02966193',"'carousel, carrousel, merry-go-round, roundabout, whirligig'","'a large, rotating machine with seats for children to ride or amusement'",0,[],0,1300
569,'n04371774','swing','mechanical device used as a plaything to support someone swinging back and forth',0,[],1,1300
570,'n04067472','reel','winder consisting of a revolving spool with a handle; attached to a fishing rod',0,[],0,1300
571,'n04040759','radiator','''a mechanism consisting of a metal honeycomb through which hot fluids circulate; heat is transferred from the fluid through the h...'' <Preview truncated at 128 characters>',0,[],0,1253
572,'n04019541',"'puck, hockey puck'",'a vulcanized rubber disk 3 inches in diameter that is used instead of a ball in ice hockey',0,[],0,1300
573,'n03492542',"'hard disc, hard disk, fixed disk'",'a rigid magnetic disk mounted permanently in a drive unit',0,[],1,1300
574,'n04355933','sunglass','a convex lens that focuses the rays of the sun; used to start a fire',0,[],0,1300
575,'n03929660',"'pick, plectrum, plectron'",'a small thin device (of metal or plastic or ivory) used to pluck a stringed instrument',0,[],1,1157
576,'n02965783','car mirror','a mirror that the driver of a car can use',0,[],1,1300
577,'n04258138',"'solar dish, solar collector, solar furnace'",'a concave mirror that concentrates the rays of the sun; can produce high temperatures',0,[],0,1300
578,'n04074963',"'remote control, remote'","'a device that can be used to control a machine or apparatus from a distance; ""he lost the remote for his TV""'",0,[],0,1300
579,'n03208938',"'disk brake, disc brake'",'hydraulic brake in which friction is applied to both sides of a spinning disk by the brake pads',0,[],0,1300
580,'n02910353','buckle','fastener that fastens together two ends of a belt or strap; often has loose prong',0,[],1,1300
581,'n03476684','hair slide','a decorative hinged clip that girls and women put in their hair to hold it in place',0,[],0,1300
582,'n03627232','knot','any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object',0,[],3,1300
583,'n03075370','combination lock','lock that can be opened only by turning dials in a special sequence',0,[],0,1216
584,'n03874599','padlock','''a detachable lock; has a hinged shackle that can be passed through the staple of a hasp or the links in a chain and then snapped...'' <Preview truncated at 128 characters>',0,[],0,1300
585,'n03804744','nail','a thin pointed piece of metal that is hammered into materials as a fastener',0,[],2,1300
586,'n04127249','safety pin','a pin in the form of a clasp; has a guard so the point of the pin will not stick the user',0,[],0,1259
587,'n04153751','screw','a fastener with a tapered threaded shank and a slotted head',0,[],2,1300
588,'n03803284','muzzle','''a leather or wire restraint that fits over an animal''s snout (especially a dog''s nose and jaws) and prevents it from eating or b...'' <Preview truncated at 128 characters>',0,[],0,1133
589,'n04162706',"'seat belt, seatbelt'",'a safety belt used in a car or plane to hold you in your seat in case of an accident',0,[],0,1300
590,'n04228054','ski','narrow wood or metal or plastic runners used in pairs for gliding over snow',0,[],1,1300
591,'n02948072',"'candle, taper, wax light'",'stick of wax with a wick in the middle',0,[],1,1300
592,'n03590841','jack-o''-lantern','lantern carved from a pumpkin',0,[],0,1300
593,'n04286575',"'spotlight, spot'",'a lamp that produces a strong beam of light to illuminate a restricted area; used to focus attention of a stage performer',0,[],0,1300
594,'n04456115','torch','a light usually carried in the hand; consists of some flammable substance',0,[],1,1300
595,'n03814639','neck brace','a brace worn to steady the neck',0,[],0,1180
596,'n03933933','pier','a support for two adjacent bridge spans',0,[],0,1300
597,'n04485082','tripod','a three-legged rack used for support',0,[],1,1160
